Transaction_Date,Description,Amount,2CO.COM,10Web,Adobe,Airtable,1xAllproduc,AICAMP,AI PDF MYAID,Acquire,Afforai,Anaconda,Appy Pie,AgencyAnalyt,Anima app,Anthropic,Autho.com,Appdirect,Atarim Agency,B2B Trade Store,Beenverified,Beeceptor,Bobgroup,Bubble Starter,CAL.COM,Canva,CBA Plesk,CBAC Cleaner,CassidyAI,Chatbase,Chatbox,ClaudeAI,Clinic Software,Cloud,Cloudflare,Chrisking Me,Codesandbox,COMPONENTS.STU,Cursor AI,CustomGPT,DMNS App,DNHGodaddy,DNH Domain,DeepAi,DevianArt,DIFY,Digital Ocean,Docker Inc.,Dropbox,Dynamic.xyz,ECM A Legal,Elementor,Endole.co.uk,EMMA AI,Facebook,FIGMA,FLUXAI,Framer.com,Frappe,Freshworks,Getaddress I.O,Github,GitPOD,Glassfrog,Google Cloud,Google Suite,Greenback,Hasura,Heroku,Hightail,Holaspirit,Huggingface,Insomnia Team,Intercom R & D,Intuit,ISHRAQ,Jina AI,Kling Ai,Lemsqzy,Leonardo AI,Linkedin,Linode.akam,Looka logo,Make.com,Mattermost,Mermaid,Microsoft,Mindjet,MioSalon,NPM INC,Notion Labs,Manage WP,Mangoapps,Mozseohelp,Namebio,Nettica Corpco,Nomic,Obsidian MD,WWW.ODRIVE,Open Ai,Open Phone,Org.Chart,Paddle.net,Perplexity,Pipedream,Playfab,Pipedrive UK,poe.com,Postman,Railway,REG Agent,Replit,Retool,SQSP,Sentry,SAGE,Shells.com,Shopify,Sinch Mailgun,Skrapp.io,Slack,Squarespace,SR.HT Service,Stackblitz,Stable,Stock2Shop,Suno Inc,Tabnine,TeamCity,Termius Corpco,Time is LTD,TINYACQUISIT,Triple Whale,Twenty.com,Unstoppabledo,You.com,Vercel,Vidboard,Virtonomics,Wappalyzer,Webflow,Windsurf,Wiza,Wix,Wolfram,WooCommerce,Wondershare,WWW.W3SCHOOL,Unnamed: 149,Unnamed: 150,Unnamed: 151,Unnamed: 152,Vendor
2025-04-24,299.00 ORG CHART 4XX*5191 22 APR XX4935 299.00 ORG CHART 4XXXXX*5191 22 APR XXXXXXXXXXXXXXXXXXX4935,5751.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5751.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Org.Chart
2025-04-24,Google Service Charges/Fees INT PYMT FEE-199.99 Goog Google,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-24,INT PYMT FEE-570.40 INTU INT PYMT FEE-570.40 INTU,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-25,"6.00 DOCKER, INC. 4XX*5191 24 APR XX9103 6.00 DOCKER, INC. 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX91",114.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Docker Inc.
2025-04-25,30.00 HASURA 4XX*5191 23 APR XX9485 30.00 HASURA 4XXXXX*5191 23 APR XXXXXXXXXXXXXXXXXXX9485,572.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,572.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hasura
2025-04-25,89.00 SENTRY 4XX*5191 24 APR XX7038 89.00 SENTRY 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX7038,1699.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1699.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sentry
2025-04-26,10.00 MATTERMOST 4XX*5191 24 APR XX2646 10.00 MATTERMOST 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX2646,190.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,190.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mattermost
2025-04-26,15.00 WINDSURF 4XX*5191 24 APR XX1008 15.00 WINDSURF 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX1008,288.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,288.55,,,,,,,,,,,Windsurf
2025-04-26,Dropbox 18.38 DROPBOX*W7M5N 4XXXXX*5191 24 APR XXXXXXXXXXXXXXXXXXX0200 Dropbox,350.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dropbox
2025-04-29,499.00 CBA*CCLEANER 4XX*5191 28 APR XX8946 499.00 CBA*CCLEANER 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXX,499,,,,,,,,,,,,,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CBAC Cleaner
2025-04-29,399.99 POE.COM 4XX*5191 26 APR XX2349 399.99 POE.COM 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX2349,399.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,poe.com
2025-04-29,Facebook 585.90 FACEBK *4PQK 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX2020 Facebook,585.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Facebook
2025-04-29,50.00 ANACONDA INC. 4XX*5191 26 APR XX9561 50.00 ANACONDA INC. 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXX,965.76,,,,,,,,,,965.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Anaconda
2025-04-29,150.00 AUTH0.COM 4XX*5191 25 APR XX4454 150.00 AUTH0.COM 4XXXXX*5191 25 APR XXXXXXXXXXXXXXXXXXX4454,2897.27,,,,,,,,,,,,,,,2897.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autho.com
2025-04-29,Wix.com 182.85 WIX.COM 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXXX3969 Wix.com,3531.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3531.77,,,,,,,,,Wix
2025-04-29,1150.00 AUTH0.COM 4XX*5191 26 APR XX1473 1150.00 AUTH0.COM 4XXXXX*5191 26 APR XXXXXXXXXXXXXXXXXXX14,22212.38,,,,,,,,,,,,,,,22212.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Autho.com
2025-04-29,Shopify 3421.17 SHOPIFY* 35 4XXXXX*5191 27 APR XXXXXXXXXXXXXXXXXXX5362 Shopify,66080.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66080.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-30,9.00 GITPOD.IO 4XX*5191 28 APR XX3654 9.00 GITPOD.IO 4XXXXX*5191 28 APR XXXXXXXXXXXXXXXXXXX3654,173.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,173.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GitPOD
2025-04-01,119.94 CLINICSOFTWA 4XX*5225 30 MAR XX3479 119.94 CLINICSOFTWA 4XXXXX*5225 30 MAR XXXXXXXXXXXXXXXXX,2923.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2923.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Clinic Software
2025-04-01,Microsoft 57.50 MICROSOFTG08 4XXXXX*5225 30 MAR XXXXXXXXXXXXXXXXXXX5214 Microsoft,1084.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1084.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-03,Google 44.14 Google GSUITE 4XXXXX*5225 01 APR XXXXXXXXXXXXXXXXXXX4082 Google,783.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,783.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-03,Google 39.82 GOOGLE*GSUITE 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXXXX2905 Google,706.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,706.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-03,Adobe Systems 22.99 Adobe 4XXXXX*5191 02 APR XXXXXXXXXXXXXXXXXXX7591 Adobe Systems,376.11,,,376.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adobe
2025-04-03,Google 365.04 Google GSUIT 4XXXXX*5225 01 APR XXXXXXXXXXXXXXXXXXX8089 Google,6478.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6478.22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Google Suite
2025-04-07,Microsoft 320.00 MICROSOFTG0 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX2061 Microsoft,5401.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5401.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-07,SAGE ACC 4XX*5225 04 APR XX3056 SAGE ACC 4XXXXX*5225 04 APR XXXXXXXXXXXXXXXXXXX3056,2989.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2989.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SAGE
2025-04-08,Microsoft 11.04 MICROSOFTG08 4XXXXX*5225 06 APR XXXXXXXXXXXXXXXXXXX7426 Microsoft,216.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,216.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-09,99.00 MIOSALON.COM( 4XX*5225 07 APR XX1377 99.00 MIOSALON.COM( 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXX,1685.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MioSalon
2025-04-09,99.00 MIOSALON.COM( 4XX*5225 07 APR XX2601 99.00 MIOSALON.COM( 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXX,1685.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1685.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,MioSalon
2025-04-09,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXXXX6617 Quickbooks,570.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-09,Microsoft 172.50 MICROSOFTG0 4XXXXX*5225 07 APR XXXXXXXXXXXXXXXXXXX8531 Microsoft,3376.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3376.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-10,Microsoft 17.25 MICROSOFTG08 4XXXXX*5225 08 APR XXXXXXXXXXXXXXXXXXX7511 Microsoft,300.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,300.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-11,Intuit 17.92 INTUIT *QBook 4XXXXX*5225 05 APR XXXXXXXXXXXXXXXXXXX4136 Intuit,15.58, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-11,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 09 APR XXXXXXXXXXXXXXXXXXX3682 Quickbooks,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-14,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 11 APR XXXXXXXXXXXXXXXXXXX2336 Quickbooks,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-14,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 11 APR XXXXXXXXXXXXXXXXXXX2351 Quickbooks,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-16,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 14 APR XXXXXXXXXXXXXXXXXXX0718 Quickbooks,570.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,570.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-22,Microsoft 1449.39 MSFT * E010 4XXXXX*5225 19 APR XXXXXXXXXXXXXXXXXXX8771 Microsoft,1260.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1260.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-22,Microsoft 12.36 MSFT * E0100V 4XXXXX*5225 19 APR XXXXXXXXXXXXXXXXXXX0040 Microsoft,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-23,1529.50 MICROSOFTG 4XX*5225 21 APR XX8513 1529.50 MICROSOFTG 4XXXXX*5225 21 APR XXXXXXXXXXXXXXXXX,25645.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25645.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Microsoft
2025-04-29,Adobe Systems 438.15 ADOBE 4XXXXX*5191 27 APR XXXXXXXXXXXXXXXXXXX0757 Adobe Systems,381,,,381.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Adobe
2025-04-29,Canva 141.99 CANVA* I0450 4XXXXX*5225 28 APR XXXXXXXXXXXXXXXXXXX0525 Canva,123.47,,,,,,,,,,,,,,,,,,,,,,,,123.47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Canva
2025-04-29,Quickbooks 546.25 INTUIT *QBoo 4XXXXX*5225 27 APR XXXXXXXXXXXXXXXXXXX3421 Quickbooks,475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-29,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 27 APR XXXXXXXXXXXXXXXXXXX3504 Quickbooks,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-29,Quickbooks 570.40 INTUIT *QBoo 4XXXXX*5225 27 APR XXXXXXXXXXXXXXXXXXX3124 Quickbooks,496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Intuit
2025-04-28,3300/040: Computer: Shopify Connectors,3338.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3338.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-28,3300/040: Computer: Shopify Connectors,5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-28,3300/040: Computer: Shopify Connectors,5868,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5868.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shopify
2025-04-02,5.00 COMPONENTS.STU 4XX*5191 01 APR XX7741 5.00 COMPONENTS.STU 4XXXXX*5191 01 APR XXXXXXXXXXXXXXXXX,94.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,COMPONENTS.STU
2025-04-12,"99.00 PLAYFAB, INC. 4XX*5191 10 APR XX1762 99.00 PLAYFAB, INC. 4XXXXX*5191 10 APR XXXXXXXXXXXXXXXXX",2001.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2001.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Playfab
